         1731171 function calls (1687584 primitive calls) in 168.502 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ui_factory.py:15(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unconnected_gradients.py:16(<module>)
        1    0.000    0.000    0.000    0.000 unconnected_gradients.py:26(UnconnectedGradients)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 uniform.py:15(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:36(Uniform)
        1    0.000    0.000    0.000    0.000 unique.py:15(<module>)
        1    0.000    0.000    0.000    0.000 unique.py:51(_UniqueDataset)
        1    0.000    0.000    1.078    1.078 universaldetector.py:28(<module>)
        1    0.000    0.000    0.000    0.000 universaldetector.py:51(UniversalDetector)
        1    0.000    0.000    0.036    0.036 unix_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:1022(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1127(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1248(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1337(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 unix_events.py:436(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:47(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 unix_events.py:572(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:777(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:802(AbstractChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:895(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:948(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 unparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unparser.py:27(Unparser)
        1    0.000    0.000    0.000    0.000 unsupported_features_checker.py:15(<module>)
        1    0.000    0.000    0.000    0.000 unsupported_features_checker.py:26(UnsupportedFeaturesChecker)
        1    0.000    0.000    0.025    0.025 url.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 url.py:82(Url)
        1    0.000    0.000    0.021    0.021 user_ops.py:16(<module>)
        1    0.000    0.000    0.013    0.013 utf8prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 utf8prober.py:35(UTF8Prober)
        4    0.000    0.000    0.375    0.094 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:10(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1057(_SessionWithFeedDictAdditions)
        1    0.000    0.000    0.000    0.000 util.py:1074(TrackableSaver)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
        1    0.000    0.000    0.000    0.000 util.py:130(_CheckpointRestoreCoordinatorDeleter)
        1    0.000    0.000    0.000    0.000 util.py:1391(AppendDocstring)
       16    0.000    0.000    0.000    0.000 util.py:1412(__init__)
        1    0.000    0.000    0.000    0.000 util.py:1419(CheckpointV1)
       16    0.000    0.000    0.000    0.000 util.py:1439(__call__)
        3    0.000    0.000    0.000    0.000 util.py:15(<module>)
        1    0.000    0.000    0.474    0.474 util.py:16(<module>)
        1    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
        1    0.000    0.000    0.000    0.000 util.py:1784(Checkpoint)
        1    0.000    0.000    0.000    0.000 util.py:179(_CheckpointRestoreCoordinator)
        1    0.000    0.000    0.000    0.000 util.py:182(Finalize)
        1    0.000    0.000    0.000    0.000 util.py:317(_NameBasedRestoreCoordinator)
        1    0.000    0.000    0.000    0.000 util.py:368(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:385(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:48(debug)
        1    0.000    0.000    0.000    0.000 util.py:635(_LoadStatus)
        1    0.000    0.000    0.000    0.000 util.py:69(register_session_provider)
        1    0.000    0.000    0.000    0.000 util.py:699(CheckpointLoadStatus)
       13    0.000    0.000    0.005    0.000 util.py:73(find_spec)
        1    0.000    0.000    0.000    0.000 util.py:85(_ObjectGraphProtoPrettyPrinter)
        1    0.000    0.000    0.000    0.000 util.py:878(InitializationOnlyStatus)
        1    0.000    0.000    0.000    0.000 util.py:958(NameBasedSaverStatus)
        1    0.000    0.000    0.030    0.030 util_ops.py:15(<module>)
        5    0.000    0.000    1.995    0.399 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1293(_Dummy)
       10    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
       18    0.000    0.000    0.000    0.000 utils.py:147(deprecate)
        4    0.000    0.000    0.047    0.012 utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:16(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1908(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1950(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:2016(suppress_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:252(SaveOptionsContext)
        1    0.000    0.000    0.000    0.000 utils.py:254(__init__)
        1    0.000    0.000    0.347    0.347 utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:42(KnownFailureException)
        1    0.000    0.000    0.051    0.051 utils.py:5(<module>)
       18    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:57(_Deprecate)
       18    0.000    0.000    0.000    0.000 utils.py:69(__init__)
       18    0.000    0.000    0.001    0.000 utils.py:74(__call__)
        1    0.000    0.000    0.236    0.236 utils_impl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:27(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.168    0.168 uuid.py:1(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:130(__init__)
        1    0.000    0.000    0.000    0.000 uuid.py:70(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:76(UUID)
        1    0.000    0.000    3.778    3.778 v1.py:15(<module>)
        1    0.000    0.000    0.000    0.000 v2.py:15(<module>)
        1    0.000    0.000    0.040    0.040 v2_compat.py:15(<module>)
        1    0.000    0.000    0.000    0.000 v2_compat.py:42(enable_v2_behavior)
        2    0.000    0.000    0.002    0.001 v2_compat.py:81(disable_v2_behavior)
        1    0.000    0.000    0.180    0.180 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 values.py:1012(_DistributedVariableSaveable)
        1    0.000    0.000    0.000    0.000 values.py:1031(_MirroredSaveable)
        1    0.000    0.000    0.000    0.000 values.py:1048(MirroredVariable)
        1    0.000    0.000    0.000    0.000 values.py:1142(_SyncOnReadSaveable)
        1    0.000    0.000    0.000    0.000 values.py:1160(SyncOnReadVariable)
        1    0.000    0.000    0.000    0.000 values.py:1358(VariablePolicy)
        1    0.000    0.000    0.000    0.000 values.py:1391(OnReadPolicy)
        1    0.000    0.000    0.191    0.191 values.py:15(<module>)
        1    0.000    0.000    0.000    0.000 values.py:1517(AutoPolicy)
        1    0.000    0.000    0.000    0.000 values.py:1627(OnWritePolicy)
        1    0.000    0.000    0.000    0.000 values.py:203(DistributedDelegate)
        1    0.000    0.000    0.000    0.000 values.py:362(PerReplica)
        1    0.000    0.000    0.000    0.000 values.py:391(PerReplicaSpec)
        1    0.000    0.000    0.000    0.000 values.py:423(Mirrored)
        1    0.000    0.000    0.000    0.000 values.py:437(DistributedVarOp)
        1    0.000    0.000    0.000    0.000 values.py:456(DistributedVariable)
        1    0.000    0.000    0.000    0.000 values.py:76(DistributedValues)
        1    0.000    0.000    0.018    0.018 values_util.py:15(<module>)
        2    0.000    0.000    0.001    0.000 variable_pb2.py:5(<module>)
       14    0.000    0.000    0.000    0.000 variable_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1025(_LazyEvalTensor)
        7    0.000    0.000    0.000    0.000 variable_scope.py:1045(_make_master_property)
        3    0.000    0.000    0.000    0.000 variable_scope.py:1057(_make_master_method)
       40    0.000    0.000    0.000    0.000 variable_scope.py:1067(_make_op_method)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1103(VariableScope)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1418(_VariableScopeStore)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1480(EagerVariableStore)
        1    0.000    0.000    0.001    0.001 variable_scope.py:15(<module>)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1869(_pure_variable_scope)
        1    0.000    0.000    0.000    0.000 variable_scope.py:190(_ReuseMode)
        1    0.000    0.000    0.000    0.000 variable_scope.py:2070(variable_scope)
        1    0.000    0.000    0.000    0.000 variable_scope.py:218(enable_resource_variables)
        2    0.000    0.000    0.000    0.000 variable_scope.py:259(disable_resource_variables)
        1    0.000    0.000    0.000    0.000 variable_scope.py:291(_VariableStore)
        1    0.000    0.000    0.000    0.000 variable_scope.py:63(_PartitionInfo)
        1    0.000    0.000    0.000    0.000 variables.py:1044(_OverloadAllOperators)
       34    0.000    0.000    0.000    0.000 variables.py:1054(_OverloadOperator)
        1    0.000    0.000    0.000    0.000 variables.py:106(UndefinedReturnValue)
        1    0.000    0.000    0.000    0.000 variables.py:1259(SaveSliceInfo)
        1    0.000    0.000    0.000    0.000 variables.py:129(VariableAggregation)
        1    0.000    0.000    0.000    0.000 variables.py:1345(VariableV1)
        3    0.000    0.000    0.192    0.064 variables.py:15(<module>)
        1    0.000    0.000    0.000    0.000 variables.py:1556(RefVariable)
        1    0.000    0.000    0.000    0.000 variables.py:179(VariableMetaclass)
        1    0.000    0.000    0.001    0.001 variables.py:267(Variable)
        1    0.000    0.000    0.000    0.000 variables.py:28(VariableAccessTransformer)
        1    0.000    0.000    0.000    0.000 variables.py:2889(PartitionedVariable)
        1    0.000    0.000    0.000    0.000 variables.py:54(Undefined)
        1    0.000    0.000    0.000    0.000 variables.py:72(VariableSynchronization)
        1    0.000    0.000    0.000    0.000 variables.py:94(VariableAggregationV2)
        1    0.000    0.000    0.000    0.000 vds.py:10(<module>)
        1    0.000    0.000    0.000    0.000 vds.py:101(VirtualLayout)
        1    0.000    0.000    0.000    0.000 vds.py:21(VDSmap)
        1    0.000    0.000    0.000    0.000 vds.py:34(VirtualSource)
        2    0.000    0.000    0.000    0.000 verifier_config_pb2.py:5(<module>)
        4    0.000    0.000    0.000    0.000 verifier_config_pb2.py:6(<lambda>)
        2    0.000    0.000    0.044    0.022 version.py:1(<module>)
        2    0.000    0.000    0.218    0.109 version.py:10(<module>)
        1    0.000    0.000    0.000    0.000 version.py:100(__lt__)
        2    0.000    0.000    0.000    0.000 version.py:118(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:137(LegacyVersion)
        1    0.000    0.000    0.000    0.000 version.py:16(<module>)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 version.py:288(Version)
        5    0.000    0.000    0.000    0.000 version.py:292(__init__)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
       17    0.000    0.000    0.000    0.000 version.py:302(<genexpr>)
        8    0.000    0.000    0.000    0.000 version.py:302(__init__)
        8    0.000    0.000    0.000    0.000 version.py:307(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
        8    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 version.py:323(__str__)
        6    0.000    0.000    0.000    0.000 version.py:331(_cmp)
       15    0.000    0.000    0.000    0.000 version.py:424(_parse_letter_version)
        5    0.000    0.000    0.000    0.000 version.py:463(_parse_local_version)
        5    0.000    0.000    0.000    0.000 version.py:475(_cmpkey)
        5    0.000    0.000    0.000    0.000 version.py:490(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        5    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        5    0.000    0.000    0.000    0.000 version.py:65(parse)
        1    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:85(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:91(_BaseVersion)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        1    0.000    0.000    0.000    0.000 version_utils.py:16(<module>)
        1    0.000    0.000    0.000    0.000 version_utils.py:51(ModelVersionSelector)
        1    0.000    0.000    0.000    0.000 version_utils.py:60(LayerVersionSelector)
        1    0.000    0.000    0.000    0.000 version_utils.py:69(TensorBoardVersionSelector)
        1    0.000    0.000    0.000    0.000 versions.py:16(<module>)
        2    0.000    0.000    0.000    0.000 versions_pb2.py:5(<module>)
        4    0.000    0.000    0.000    0.000 versions_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 vgg16.py:16(<module>)
        1    0.000    0.000    0.000    0.000 vgg19.py:16(<module>)
        1    0.000    0.000    0.002    0.002 vis_utils.py:17(<module>)
        1    0.000    0.000    0.000    0.000 vtk.py:114(VtkCellType)
       19    0.000    0.000    0.000    0.000 vtk.py:126(__init__)
        1    0.000    0.000    0.000    0.000 vtk.py:185(VtkGroup)
        1    0.000    0.000    0.000    0.000 vtk.py:244(VtkFile)
        1    0.000    0.000    0.028    0.028 vtk.py:25(<module>)
        1    0.000    0.000    0.000    0.000 vtk.py:39(VtkFileType)
        5    0.000    0.000    0.000    0.000 vtk.py:51(__init__)
        1    0.000    0.000    0.000    0.000 vtk.py:67(VtkDataType)
       10    0.000    0.000    0.000    0.000 vtk.py:79(__init__)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wait.py:14(NoWayToWaitForSocketError)
